timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1622924217694,657,ClickLogin,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,3687,2035,1,1,null,0,1,0
1622924217694,217,ClickLogin-83,200,Ok,jp@gc - OrderTicket 1-1,text,true,,816,738,1,1,http://localhost:8090/WebTours/login.pl,217,0,0
1622924217912,221,ClickLogin-85,200,Ok,jp@gc - OrderTicket 1-1,text,true,,1142,646,1,1,http://localhost:8090/WebTours/login.pl?intro=true,221,0,0
1622924218133,219,ClickLogin-84,200,Ok,jp@gc - OrderTicket 1-1,text,true,,1729,651,1,1,http://localhost:8090/WebTours/nav.pl?page=menu&in=home,219,0,0
1622924218352,649,FindFlight,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,6899,2002,1,1,null,0,3,0
1622924218353,211,FindFlight-89,200,Ok,jp@gc - OrderTicket 1-1,text,true,,735,665,1,1,http://localhost:8090/WebTours/welcome.pl?page=search,211,0,0
1622924218565,223,FindFlight-90,200,Ok,jp@gc - OrderTicket 1-1,text,true,,1729,668,1,1,http://localhost:8090/WebTours/nav.pl?page=menu&in=flights,222,0,0
1622924218789,215,FindFlight-91,200,Ok,jp@gc - OrderTicket 1-1,text,true,,4435,669,1,1,http://localhost:8090/WebTours/reservations.pl?page=welcome,215,0,0
1622924219004,227,FindFlightContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,2625,1017,1,1,null,0,2002,0
1622924221005,227,FindFlightContinue-98,200,Ok,jp@gc - OrderTicket 1-1,text,true,,2625,1017,1,1,http://localhost:8090/WebTours/reservations.pl,227,0,0
1622924221233,105,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,453428,312,1,1,null,0,0,18
1622924221233,105,RndOrderContinue-106,200,OK,jp@gc - OrderTicket 1-1,text,true,,453428,312,1,1,http://ciscobinary.openh264.org/openh264-win64-2e1774ab6dc6c43debb0b5b628bdf122a391d521.zip,38,0,18
1622924221338,222,RndOrderContinue-118,200,Ok,jp@gc - OrderTicket 1-1,text,true,,5625,898,1,1,http://localhost:8090/WebTours/reservations.pl,222,0,0
1622924221560,0,RndOrderContinue-118-0,200,OK,jp@gc - OrderTicket 1-1,text,true,,2600,0,1,1,null,0,0,0
1622924221338,222,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,5625,898,1,1,null,222,2,0
1622924221562,230,PaymentDetailsContinue,200,"Number of samples in transaction : 1, number of failing samples : 1",jp@gc - OrderTicket 1-1,,false,,2821,1074,1,1,null,0,1,0
1622924221563,230,PaymentDetailsContinue-119,200,Ok,jp@gc - OrderTicket 1-1,text,false,Test failed: text expected to contain /  <b> $174 </b>/,2821,1074,1,1,http://localhost:8090/WebTours/reservations.pl,229,0,0
1622924221793,645,OpenPage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,4029,1140,1,1,null,0,0,1
1622924221793,222,OpenPage-75,200,Ok,jp@gc - OrderTicket 1-1,text,true,,1016,618,1,1,http://localhost:8090/WebTours/welcome.pl?signOff=true,222,0,1
1622924222015,423,OpenPage-76,200,Ok,jp@gc - OrderTicket 1-1,text,true,,3013,522,1,1,http://localhost:8090/WebTours/nav.pl?in=home,423,0,0
1622924222438,657,ClickLogin,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,3688,2041,1,1,null,0,1,0
1622924222438,218,ClickLogin-83,200,Ok,jp@gc - OrderTicket 1-1,text,true,,817,742,1,1,http://localhost:8090/WebTours/login.pl,218,0,0
1622924222657,220,ClickLogin-85,200,Ok,jp@gc - OrderTicket 1-1,text,true,,1142,647,1,1,http://localhost:8090/WebTours/login.pl?intro=true,220,0,0
1622924222877,219,ClickLogin-84,200,Ok,jp@gc - OrderTicket 1-1,text,true,,1729,652,1,1,http://localhost:8090/WebTours/nav.pl?page=menu&in=home,219,0,0
1622924223096,863,FindFlight,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,6899,2005,1,1,null,0,2,0
1622924223096,212,FindFlight-89,200,Ok,jp@gc - OrderTicket 1-1,text,true,,735,666,1,1,http://localhost:8090/WebTours/welcome.pl?page=search,212,0,0
1622924223309,427,FindFlight-90,200,Ok,jp@gc - OrderTicket 1-1,text,true,,1729,669,1,1,http://localhost:8090/WebTours/nav.pl?page=menu&in=flights,427,0,0
1622924223737,224,FindFlight-91,200,Ok,jp@gc - OrderTicket 1-1,text,true,,4435,670,1,1,http://localhost:8090/WebTours/reservations.pl?page=welcome,224,0,0
1622924223961,224,FindFlightContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,2606,1003,1,1,null,0,2004,0
1622924225965,224,FindFlightContinue-98,200,Ok,jp@gc - OrderTicket 1-1,text,true,,2606,1003,1,1,http://localhost:8090/WebTours/reservations.pl,224,0,0
1622924226189,551,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,453428,312,1,1,null,0,0,25
1622924226189,551,RndOrderContinue-106,200,OK,jp@gc - OrderTicket 1-1,text,true,,453428,312,1,1,http://ciscobinary.openh264.org/openh264-win64-2e1774ab6dc6c43debb0b5b628bdf122a391d521.zip,464,0,25
1622924226740,230,RndOrderContinue-118,200,Ok,jp@gc - OrderTicket 1-1,text,true,,5571,897,1,1,http://localhost:8090/WebTours/reservations.pl,229,0,0
1622924226969,1,RndOrderContinue-118-0,200,OK,jp@gc - OrderTicket 1-1,text,true,,2615,0,1,1,null,0,0,0
1622924226740,230,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,5571,897,1,1,null,229,0,0
1622924226970,432,PaymentDetailsContinue,200,"Number of samples in transaction : 1, number of failing samples : 1",jp@gc - OrderTicket 1-1,,false,,2798,1073,1,1,null,0,1,0
1622924226970,432,PaymentDetailsContinue-119,200,Ok,jp@gc - OrderTicket 1-1,text,false,Test failed: text expected to contain /  <b> $746 </b>/,2798,1073,1,1,http://localhost:8090/WebTours/reservations.pl,432,0,0
1622924227402,439,OpenPage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,4026,1141,1,1,null,0,1,1
1622924227402,219,OpenPage-75,200,Ok,jp@gc - OrderTicket 1-1,text,true,,1016,619,1,1,http://localhost:8090/WebTours/welcome.pl?signOff=true,219,0,1
1622924227622,220,OpenPage-76,200,Ok,jp@gc - OrderTicket 1-1,text,true,,3010,522,1,1,http://localhost:8090/WebTours/nav.pl?in=home,220,0,0
1622924227842,861,ClickLogin,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,3687,2038,1,1,null,0,2,0
1622924227842,219,ClickLogin-83,200,Ok,jp@gc - OrderTicket 1-1,text,true,,816,741,1,1,http://localhost:8090/WebTours/login.pl,219,0,0
1622924228062,220,ClickLogin-85,200,Ok,jp@gc - OrderTicket 1-1,text,true,,1142,646,1,1,http://localhost:8090/WebTours/login.pl?intro=true,220,0,0
1622924228283,422,ClickLogin-84,200,Ok,jp@gc - OrderTicket 1-1,text,true,,1729,651,1,1,http://localhost:8090/WebTours/nav.pl?page=menu&in=home,422,0,0
1622924228705,1061,FindFlight,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,6899,2002,1,1,null,0,2,0
1622924228705,412,FindFlight-89,200,Ok,jp@gc - OrderTicket 1-1,text,true,,735,665,1,1,http://localhost:8090/WebTours/welcome.pl?page=search,412,0,0
1622924229117,429,FindFlight-90,200,Ok,jp@gc - OrderTicket 1-1,text,true,,1729,668,1,1,http://localhost:8090/WebTours/nav.pl?page=menu&in=flights,429,0,0
1622924229548,220,FindFlight-91,200,Ok,jp@gc - OrderTicket 1-1,text,true,,4435,669,1,1,http://localhost:8090/WebTours/reservations.pl?page=welcome,220,0,0
1622924229768,226,FindFlightContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,2608,1003,1,1,null,0,2014,0
1622924231781,226,FindFlightContinue-98,200,Ok,jp@gc - OrderTicket 1-1,text,true,,2608,1003,1,1,http://localhost:8090/WebTours/reservations.pl,226,0,0
1622924232008,139,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,453428,312,1,1,null,0,0,24
1622924232008,139,RndOrderContinue-106,200,OK,jp@gc - OrderTicket 1-1,text,true,,453428,312,1,1,http://ciscobinary.openh264.org/openh264-win64-2e1774ab6dc6c43debb0b5b628bdf122a391d521.zip,51,0,24
1622924232149,220,RndOrderContinue-118,200,Ok,jp@gc - OrderTicket 1-1,text,true,,5699,896,1,1,http://localhost:8090/WebTours/reservations.pl,220,0,0
1622924232369,0,RndOrderContinue-118-0,200,OK,jp@gc - OrderTicket 1-1,text,true,,2608,0,1,1,null,0,0,0
1622924232148,220,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,5699,896,1,1,null,220,1,0
1622924232369,222,PaymentDetailsContinue,200,"Number of samples in transaction : 1, number of failing samples : 1",jp@gc - OrderTicket 1-1,,false,,2791,1072,1,1,null,0,1,0
1622924232370,222,PaymentDetailsContinue-119,200,Ok,jp@gc - OrderTicket 1-1,text,false,Test failed: text expected to contain /  <b> $1524 </b>/,2791,1072,1,1,http://localhost:8090/WebTours/reservations.pl,221,0,0
1622924232592,844,OpenPage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,4002,1140,1,1,null,0,0,1
1622924232592,420,OpenPage-75,200,Ok,jp@gc - OrderTicket 1-1,text,true,,1016,618,1,1,http://localhost:8090/WebTours/welcome.pl?signOff=true,420,0,1
1622924233012,424,OpenPage-76,200,Ok,jp@gc - OrderTicket 1-1,text,true,,2986,522,1,1,http://localhost:8090/WebTours/nav.pl?in=home,424,0,0
1622924233436,865,ClickLogin,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,3688,2032,1,1,null,0,0,0
1622924233436,220,ClickLogin-83,200,Ok,jp@gc - OrderTicket 1-1,text,true,,817,733,1,1,http://localhost:8090/WebTours/login.pl,220,0,0
1622924233656,423,ClickLogin-85,200,Ok,jp@gc - OrderTicket 1-1,text,true,,1142,647,1,1,http://localhost:8090/WebTours/login.pl?intro=true,423,0,0
1622924234079,222,ClickLogin-84,200,Ok,jp@gc - OrderTicket 1-1,text,true,,1729,652,1,1,http://localhost:8090/WebTours/nav.pl?page=menu&in=home,222,0,0
1622924234301,655,FindFlight,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,6899,2005,1,1,null,0,2,0
1622924234301,213,FindFlight-89,200,Ok,jp@gc - OrderTicket 1-1,text,true,,735,666,1,1,http://localhost:8090/WebTours/welcome.pl?page=search,213,0,0
1622924234515,223,FindFlight-90,200,Ok,jp@gc - OrderTicket 1-1,text,true,,1729,669,1,1,http://localhost:8090/WebTours/nav.pl?page=menu&in=flights,223,0,0
1622924234739,219,FindFlight-91,200,Ok,jp@gc - OrderTicket 1-1,text,true,,4435,670,1,1,http://localhost:8090/WebTours/reservations.pl?page=welcome,218,0,0
1622924234958,297,FindFlightContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,2609,1006,2,2,null,0,2003,0
1622924236961,297,FindFlightContinue-98,200,Ok,jp@gc - OrderTicket 1-1,text,true,,2609,1006,2,2,http://localhost:8090/WebTours/reservations.pl,297,0,0
1622924237258,147,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,453428,312,2,2,null,0,0,18
1622924237258,147,RndOrderContinue-106,200,OK,jp@gc - OrderTicket 1-1,text,true,,453428,312,2,2,http://ciscobinary.openh264.org/openh264-win64-2e1774ab6dc6c43debb0b5b628bdf122a391d521.zip,38,0,18
1622924237405,228,RndOrderContinue-118,200,Ok,jp@gc - OrderTicket 1-1,text,true,,5507,900,2,2,http://localhost:8090/WebTours/reservations.pl,227,0,0
1622924237633,0,RndOrderContinue-118-0,200,OK,jp@gc - OrderTicket 1-1,text,true,,2548,0,2,2,null,0,0,0
1622924237405,228,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,5507,900,2,2,null,227,0,0
1622924237035,596,OpenPage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - OrderTicket 1-2,,true,,4029,940,2,2,null,0,2,0
1622924237036,222,OpenPage-75,200,Ok,jp@gc - OrderTicket 1-2,text,true,,1016,418,2,2,http://localhost:8090/WebTours/welcome.pl?signOff=true,221,0,0
1622924237258,374,OpenPage-76,200,Ok,jp@gc - OrderTicket 1-2,text,true,,3013,522,2,2,http://localhost:8090/WebTours/nav.pl?in=home,374,0,0
1622924237633,233,PaymentDetailsContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,2792,1076,2,2,null,0,1,0
1622924237634,233,PaymentDetailsContinue-119,200,Ok,jp@gc - OrderTicket 1-1,text,true,,2792,1076,2,2,http://localhost:8090/WebTours/reservations.pl,233,0,0
1622924237633,893,ClickLogin,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-2,,true,,3687,2039,2,2,null,0,1,0
1622924237633,234,ClickLogin-83,200,Ok,jp@gc - OrderTicket 1-2,text,true,,816,742,2,2,http://localhost:8090/WebTours/login.pl,234,0,0
1622924237868,434,ClickLogin-85,200,Ok,jp@gc - OrderTicket 1-2,text,true,,1142,646,2,2,http://localhost:8090/WebTours/login.pl?intro=true,434,0,0
1622924238302,225,ClickLogin-84,200,Ok,jp@gc - OrderTicket 1-2,text,true,,1729,651,2,2,http://localhost:8090/WebTours/nav.pl?page=menu&in=home,225,0,0
1622924237868,659,OpenPage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,4029,1141,2,2,null,0,1,1
1622924237868,434,OpenPage-75,200,Ok,jp@gc - OrderTicket 1-1,text,true,,1016,619,2,2,http://localhost:8090/WebTours/welcome.pl?signOff=true,434,0,1
1622924238302,225,OpenPage-76,200,Ok,jp@gc - OrderTicket 1-1,text,true,,3013,522,2,2,http://localhost:8090/WebTours/nav.pl?in=home,225,0,0
1622924238528,673,ClickLogin,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,3688,2041,2,2,null,0,1,0
1622924238528,228,ClickLogin-83,200,Ok,jp@gc - OrderTicket 1-1,text,true,,817,742,2,2,http://localhost:8090/WebTours/login.pl,228,0,0
1622924238756,224,ClickLogin-85,200,Ok,jp@gc - OrderTicket 1-1,text,true,,1142,647,2,2,http://localhost:8090/WebTours/login.pl?intro=true,224,0,0
1622924238981,221,ClickLogin-84,200,Ok,jp@gc - OrderTicket 1-1,text,true,,1729,652,2,2,http://localhost:8090/WebTours/nav.pl?page=menu&in=home,221,0,0
1622924238528,672,FindFlight,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-2,,true,,6899,2002,2,2,null,0,2,0
1622924238528,228,FindFlight-89,200,Ok,jp@gc - OrderTicket 1-2,text,true,,735,665,2,2,http://localhost:8090/WebTours/welcome.pl?page=search,228,0,0
1622924238756,224,FindFlight-90,200,Ok,jp@gc - OrderTicket 1-2,text,true,,1729,668,2,2,http://localhost:8090/WebTours/nav.pl?page=menu&in=flights,224,0,0
1622924238982,220,FindFlight-91,200,Ok,jp@gc - OrderTicket 1-2,text,true,,4435,669,2,2,http://localhost:8090/WebTours/reservations.pl?page=welcome,220,0,0
1622924239202,651,FindFlight,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,6899,2005,2,2,null,0,2,0
1622924239202,210,FindFlight-89,200,Ok,jp@gc - OrderTicket 1-1,text,true,,735,666,2,2,http://localhost:8090/WebTours/welcome.pl?page=search,210,0,0
1622924239412,226,FindFlight-90,200,Ok,jp@gc - OrderTicket 1-1,text,true,,1729,669,2,2,http://localhost:8090/WebTours/nav.pl?page=menu&in=flights,226,0,0
1622924239639,215,FindFlight-91,200,Ok,jp@gc - OrderTicket 1-1,text,true,,4435,670,2,2,http://localhost:8090/WebTours/reservations.pl?page=welcome,215,0,0
1622924239202,227,FindFlightContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-2,,true,,2612,1003,2,2,null,0,2007,0
1622924241209,227,FindFlightContinue-98,200,Ok,jp@gc - OrderTicket 1-2,text,true,,2612,1003,2,2,http://localhost:8090/WebTours/reservations.pl,227,0,0
1622924241436,163,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-2,,true,,453428,312,2,2,null,0,1,24
1622924241437,163,RndOrderContinue-106,200,OK,jp@gc - OrderTicket 1-2,text,true,,453428,312,2,2,http://ciscobinary.openh264.org/openh264-win64-2e1774ab6dc6c43debb0b5b628bdf122a391d521.zip,51,0,24
1622924241600,232,RndOrderContinue-118,200,Ok,jp@gc - OrderTicket 1-2,text,true,,5656,897,2,2,http://localhost:8090/WebTours/reservations.pl,232,0,0
1622924241832,0,RndOrderContinue-118-0,200,OK,jp@gc - OrderTicket 1-2,text,true,,2631,0,2,2,null,0,0,0
1622924241600,232,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-2,,true,,5656,897,2,2,null,232,1,0
1622924239855,233,FindFlightContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,2620,1006,2,2,null,0,2001,0
1622924241856,233,FindFlightContinue-98,200,Ok,jp@gc - OrderTicket 1-1,text,true,,2620,1006,2,2,http://localhost:8090/WebTours/reservations.pl,233,0,0
1622924241833,256,PaymentDetailsContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-2,,true,,2799,1073,2,2,null,0,0,0
1622924241833,256,PaymentDetailsContinue-119,200,Ok,jp@gc - OrderTicket 1-2,text,true,,2799,1073,2,2,http://localhost:8090/WebTours/reservations.pl,256,0,0
1622924242089,177,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,453428,312,2,2,null,0,1,67
1622924242089,177,RndOrderContinue-106,200,OK,jp@gc - OrderTicket 1-1,text,true,,453428,312,2,2,http://ciscobinary.openh264.org/openh264-win64-2e1774ab6dc6c43debb0b5b628bdf122a391d521.zip,93,0,67
1622924242267,230,RndOrderContinue-118,200,Ok,jp@gc - OrderTicket 1-1,text,true,,5581,898,2,2,http://localhost:8090/WebTours/reservations.pl,230,0,0
1622924242497,0,RndOrderContinue-118-0,200,OK,jp@gc - OrderTicket 1-1,text,true,,2623,0,2,2,null,0,0,0
1622924242267,230,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,5581,898,2,2,null,230,0,0
1622924242497,238,PaymentDetailsContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,2798,1074,2,2,null,0,1,0
1622924242089,646,OpenPage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - OrderTicket 1-2,,true,,4026,1140,2,2,null,0,1,0
1622924242498,238,PaymentDetailsContinue-119,200,Ok,jp@gc - OrderTicket 1-1,text,true,,2798,1074,2,2,http://localhost:8090/WebTours/reservations.pl,238,0,0
1622924242090,407,OpenPage-75,200,Ok,jp@gc - OrderTicket 1-2,text,true,,1016,618,2,2,http://localhost:8090/WebTours/welcome.pl?signOff=true,407,0,0
1622924242497,239,OpenPage-76,200,Ok,jp@gc - OrderTicket 1-2,text,true,,3010,522,2,2,http://localhost:8090/WebTours/nav.pl?in=home,239,0,0
1622924242736,656,OpenPage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,4026,1141,2,2,null,0,3,0
1622924242737,432,OpenPage-75,200,Ok,jp@gc - OrderTicket 1-1,text,true,,1016,619,2,2,http://localhost:8090/WebTours/welcome.pl?signOff=true,432,0,0
1622924243170,224,OpenPage-76,200,Ok,jp@gc - OrderTicket 1-1,text,true,,3010,522,2,2,http://localhost:8090/WebTours/nav.pl?in=home,224,0,0
1622924242736,893,ClickLogin,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-2,,true,,3688,2040,2,2,null,0,2,0
1622924242736,433,ClickLogin-83,200,Ok,jp@gc - OrderTicket 1-2,text,true,,817,741,2,2,http://localhost:8090/WebTours/login.pl,433,0,0
